ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
2023,11590,동작구,10700,사당동,1,대지,1133,0000,삼성래미안,2023-03-07,105000,84.97,0.0,11.0,,,2003,아파트,중개거래,서울 동작구
2023,11590,동작구,10700,사당동,1,대지,0183,0020,더불어가,2023-03-07,29600,29.46,18.25,4.0,,,2023,연립다세대,직거래,
2023,11380,은평구,10800,역촌동,1,대지,0076,0026,벽산홈타운(나동),2023-03-07,32000,53.78,32.04,5.0,,20230308,2008,연립다세대,직거래,
2023,11470,양천구,10100,신정동,1,대지,0973,0039,신성스카이뷰,2023-03-07,33200,25.32,9.59,7.0,,,2020,연립다세대,중개거래,서울 양천구
2023,11140,중구,12500,충무로2가,1,대지,0048,0002,명동 엠퍼스트플레이스,2023-03-07,30810,20.28,30.57,7.0,,,2007,오피스텔,직거래,
2023,11140,중구,12500,충무로2가,1,대지,0048,0002,명동 엠퍼스트플레이스,2023-03-07,30473,20.28,30.57,6.0,,,2007,오피스텔,직거래,
2023,11440,마포구,10800,대흥동,1,대지,0803,0000,동양엔파트,2023-03-07,117000,84.91,0.0,6.0,,,2007,아파트,중개거래,"서울 마포구, 서울 은평구"
2023,11140,중구,12500,충무로2가,1,대지,0048,0002,명동 엠퍼스트플레이스,2023-03-07,30810,20.84,31.4,5.0,,,2007,오피스텔,직거래,
2023,11500,강서구,10300,화곡동,1,대지,0969,0005,제이스빌(969-5),2023-03-07,36900,25.1,19.11,3.0,,,2022,연립다세대,직거래,
2023,11500,강서구,10300,화곡동,1,대지,0915,0016,삼백,2023-03-07,35800,84.12,0.0,8.0,,,1999,아파트,중개거래,서울 강서구
2023,11590,동작구,10700,사당동,1,대지,0183,0020,더불어가,2023-03-07,29350,29.46,18.25,3.0,,,2023,연립다세대,직거래,
2023,11590,동작구,10700,사당동,1,대지,0183,0020,더불어가,2023-03-07,33950,35.44,21.94,5.0,,,2023,연립다세대,직거래,
2023,11440,마포구,10200,공덕동,1,대지,0404,0000,풍림브이아이피텔,2023-03-07,15500,30.02,30.02,8.0,,,1990,오피스텔,중개거래,서울 마포구
2023,11560,영등포구,12800,양평동4가,1,대지,0051,0001,경남아너스빌,2023-03-07,61500,59.84,0.0,4.0,,,2000,아파트,중개거래,서울 영등포구
2023,11350,노원구,10500,상계동,1,대지,1096,0007,순호주택,2023-03-07,8300,29.16,17.43,2.0,,,2003,연립다세대,직거래,
2023,11350,노원구,10500,상계동,1,대지,1258,0000,오피앙,2023-03-07,12700,27.78,40.11,4.0,,,2004,오피스텔,중개거래,서울 노원구
2023,11590,동작구,10700,사당동,1,대지,0183,0020,더불어가,2023-03-07,45200,48.32,29.92,4.0,,,2023,연립다세대,직거래,
2023,11530,구로구,10600,고척동,1,대지,0348,0000,명품하이츠빌(348번지),2023-03-07,33100,50.62,31.55,3.0,,,2015,연립다세대,중개거래,서울 구로구
2023,11680,강남구,10800,논현동,1,대지,0022,0000,신동아(22),2023-03-07,220000,114.34,0.0,5.0,,,1997,아파트,중개거래,서울 강남구
2023,11680,강남구,11000,압구정동,1,대지,0397,0000,미성2차,2023-03-07,250000,74.4,0.0,1.0,,,1987,아파트,중개거래,서울 강남구
2023,11710,송파구,11100,방이동,1,대지,0089,0000,올림픽선수기자촌1단지,2023-03-07,175000,83.06,0.0,15.0,,,1988,아파트,중개거래,서울 송파구
2023,11500,강서구,10300,화곡동,1,대지,0869,0002,경민파빌리온,2023-03-07,22200,39.35,24.8,4.0,,,2015,연립다세대,중개거래,서울 강서구
2023,11230,동대문구,10300,제기동,1,대지,1212,0000,한신아파트,2023-03-07,61800,59.84,0.0,6.0,,,2004,아파트,중개거래,서울 동대문구
2023,11710,송파구,10800,문정동,1,대지,0652,0000,송파법조타운푸르지오시티,2023-03-07,20000,17.47,25.54,9.0,,,2018,오피스텔,중개거래,서울 송파구
2023,11710,송파구,10800,문정동,1,대지,0116,0011,팰리스빌,2023-03-07,26700,29.23,18.38,5.0,,,2015,연립다세대,중개거래,서울 송파구
2023,11620,관악구,10100,봉천동,1,대지,1706,0000,봉천우성,2023-03-07,77500,84.96,0.0,17.0,,,2000,아파트,중개거래,서울 관악구
2023,11440,마포구,11500,상수동,1,대지,0339,0015,오벨리스크,2023-03-07,11500,20.08,24.01,5.0,,,2002,오피스텔,중개거래,서울 마포구
2023,11200,성동구,11300,옥수동,1,대지,0004,0000,현대,2023-03-07,109000,58.72,0.0,8.0,,,1990,아파트,중개거래,서울 성동구
2023,11470,양천구,10200,목동,1,대지,0318,0239,더하우스(318-239),2023-03-07,27900,29.74,20.73,2.0,,,2021,연립다세대,직거래,
2023,11320,도봉구,10800,도봉동,1,대지,0611,0001,(611-1),2023-03-07,12500,46.73,23.41,-1.0,,,1991,연립다세대,직거래,
2023,11650,서초구,10100,방배동,1,대지,0822,0022,데코아트빌9차,2023-03-07,53000,26.5,18.2,3.0,,,2021,연립다세대,직거래,
2023,11530,구로구,10800,오류동,1,대지,0046,0002,아크로펠리스,2023-03-07,8600,18.0,25.78,14.0,,,2004,오피스텔,중개거래,서울 구로구
2023,11215,광진구,10700,화양동,1,대지,0093,0003,캠퍼니안,2023-03-07,19500,41.08,54.05,4.0,,,2004,오피스텔,중개거래,서울 광진구
2023,11200,성동구,11200,금호동4가,1,대지,1507,0000,브라운스톤금호,2023-03-07,127000,84.84,0.0,11.0,,,2007,아파트,중개거래,서울 성동구
2023,11440,마포구,12300,망원동,1,대지,0507,0000,신부파스카4차,2023-03-07,80000,84.62,0.0,2.0,,,2004,아파트,중개거래,서울 마포구
2023,11740,강동구,10900,천호동,1,대지,0573,0000,강동리버스타운,2023-03-07,35850,36.13,23.19,3.0,,,2018,연립다세대,중개거래,서울 강동구
2023,11710,송파구,10100,잠실동,1,대지,0027,0000,주공아파트 5단지,2023-03-07,217850,76.5,0.0,11.0,,,1978,아파트,중개거래,서울 송파구
2023,11650,서초구,10800,서초동,1,대지,1327,0034,솔라티움시티 강남,2023-03-07,32400,19.25,33.19,9.0,,,2021,오피스텔,중개거래,서울 서초구
2023,11380,은평구,10300,불광동,1,대지,0645,0000,불광롯데캐슬,2023-03-07,78200,59.99,0.0,11.0,,,2018,아파트,중개거래,서울 은평구
2023,11500,강서구,10400,가양동,1,대지,1461,0000,가양2단지(성지),2023-03-07,67000,49.56,0.0,6.0,,,1992,아파트,중개거래,서울 강서구
2023,11290,성북구,13800,장위동,1,대지,0322,0000,래미안포레카운티,2023-03-07,88000,84.98,0.0,22.0,,,2021,아파트,중개거래,서울 성북구
2023,11620,관악구,10200,신림동,1,대지,1562,0001,동궁빌라,2023-03-07,18000,44.49,21.16,2.0,,,1992,연립다세대,중개거래,서울 관악구
2023,11650,서초구,10800,서초동,1,대지,1679,0001,코업레지던스/서초동,2023-03-07,19700,24.16,34.67,13.0,,,2004,오피스텔,중개거래,서울 서초구
2023,11560,영등포구,13300,대림동,1,대지,0607,0001,코오롱,2023-03-07,82500,84.93,0.0,22.0,,,1998,아파트,중개거래,서울 성북구
2023,11290,성북구,11200,삼선동2가,1,대지,0203,0001,타임아트빌,2023-03-07,41800,52.77,31.95,2.0,,,2016,연립다세대,중개거래,서울 성북구
2023,11560,영등포구,11800,도림동,,,,,,2023-03-07,55985,58.97,80.0,0.0,,,1943,단독다가구,중개거래,서울 구로구
2023,11170,용산구,10700,동자동,1,대지,0056,0000,트윈시티 남산,2023-03-07,39300,27.42,43.82,27.0,,,2015,오피스텔,중개거래,"서울 강남구, 서울 용산구"
2023,11590,동작구,10200,상도동,1,대지,0521,0000,포스코더샵,2023-03-07,93500,59.99,0.0,9.0,,,2007,아파트,중개거래,서울 동작구
2023,11200,성동구,11400,성수동1가,1,대지,0710,0000,강변건영아파트,2023-03-07,134000,73.91,0.0,1.0,,,2002,아파트,중개거래,서울 성동구
2023,11470,양천구,10300,신월동,1,대지,1075,0000,목동센트럴아이파크위브1단지,2023-03-07,84800,59.88,0.0,10.0,,,2020,아파트,중개거래,서울 양천구
2023,11350,노원구,10300,공릉동,1,대지,0758,0000,태릉해링턴플레이스,2023-03-07,94000,74.95,0.0,20.0,,,2022,아파트,중개거래,서울 노원구
2023,11500,강서구,10200,등촌동,1,대지,0707,0000,"등촌7,8단지주공아파트",2023-03-07,55000,41.85,0.0,10.0,,,1994,아파트,직거래,
2023,11560,영등포구,13200,신길동,1,대지,0047,0016,(47-16),2023-03-07,42500,14.34,10.62,5.0,,,2014,연립다세대,중개거래,서울 영등포구
2023,11305,강북구,10300,수유동,1,대지,0567,0025,태양빌리지,2023-03-07,15000,47.42,23.27,3.0,,,2003,연립다세대,중개거래,서울 강북구
2023,11560,영등포구,11300,당산동3가,1,대지,0080,0001,리앤나빌리지,2023-03-07,17000,30.85,41.63,7.0,,,2004,오피스텔,중개거래,서울 영등포구
2023,11710,송파구,11300,거여동,1,대지,0021,0014,로즈마리,2023-03-07,39200,29.9,11.06,5.0,,,2019,연립다세대,중개거래,서울 송파구
2023,11380,은평구,10600,대조동,1,대지,0221,0010,태영맨션(221-10),2023-03-07,37600,72.36,43.81,5.0,,,2003,연립다세대,중개거래,서울 은평구
2023,11680,강남구,10400,청담동,1,대지,0011,0034,청담주현빌2차,2023-03-07,72000,59.94,36.3,4.0,,,2016,연립다세대,중개거래,서울 강남구
2023,11215,광진구,10300,구의동,1,대지,0057,0120,선경쉐르빌나동,2023-03-06,28500,57.36,24.44,4.0,,20230324,2002,연립다세대,중개거래,서울 광진구
2023,11380,은평구,10600,대조동,1,대지,0241,0000,베르디움STAY1,2023-03-06,45000,36.23,0.0,15.0,,,2022,아파트,직거래,
2023,11545,금천구,10300,시흥동,1,대지,0823,0002,광진에버빌,2023-03-06,23000,48.97,27.34,4.0,,20230321,2014,연립다세대,중개거래,서울 금천구
2023,11350,노원구,10400,하계동,1,대지,0271,0003,벽산,2023-03-06,62000,70.56,0.0,13.0,,20230307,1988,아파트,중개거래,서울 광진구
2023,11380,은평구,10700,응암동,1,대지,0765,0000,세영스카이타운,2023-03-06,30800,37.1,24.9,2.0,,20230419,2019,연립다세대,중개거래,서울 서대문구
2023,11470,양천구,10300,신월동,,,,,,2023-03-06,40500,280.73,147.1,0.0,,,1996,단독다가구,중개거래,서울 양천구
2023,11305,강북구,10100,미아동,1,대지,1363,0000,수유지웰에스테이트,2023-03-06,9050,15.89,13.04,5.0,,20230308,2015,연립다세대,중개거래,서울 강북구
2023,11380,은평구,10600,대조동,1,대지,0186,0021,서경아파트,2023-03-06,23000,28.18,0.0,14.0,,20230403,2017,아파트,직거래,
2023,11410,서대문구,11600,창천동,,,,,,2023-03-06,108000,212.24,119.0,0.0,,,2003,단독다가구,중개거래,서울 서대문구
2023,11650,서초구,10800,서초동,1,대지,1328,0007,대우도씨에빛,2023-03-06,40000,40.07,53.92,24.0,,20230403,2003,오피스텔,직거래,
2023,11545,금천구,10300,시흥동,,,,,,2023-03-06,54000,186.57,109.3,0.0,,,1991,단독다가구,중개거래,서울 금천구
2023,11560,영등포구,12800,양평동4가,1,대지,0032,0006,아트리버타운,2023-03-06,27000,26.61,13.74,6.0,,20230321,2015,연립다세대,중개거래,서울 영등포구
2023,11215,광진구,10900,군자동,,,,,,2023-03-06,73000,128.34,119.0,0.0,,,1976,단독다가구,직거래,
2023,11170,용산구,13100,한남동,,,,,,2023-03-06,200000,111.78,86.0,0.0,,,1989,단독다가구,중개거래,서울 용산구
2023,11260,중랑구,10200,상봉동,,,,,,2023-03-06,59000,105.52,89.0,0.0,,,1974,단독다가구,직거래,
2023,11230,동대문구,10700,청량리동,,,,,,2023-03-06,98900,69.33,142.0,0.0,,,1980,단독다가구,중개거래,서울 동대문구
2023,11290,성북구,13900,석관동,,,,,,2023-03-06,49500,61.42,109.0,0.0,,,1965,단독다가구,중개거래,서울 성북구
2023,11215,광진구,10300,구의동,,,,,,2023-03-06,52500,47.93,58.3,0.0,,,1968,단독다가구,중개거래,서울 광진구
2023,11215,광진구,10700,화양동,1,대지,0111,0012,,2023-03-06,25000,16.88,29.9,9.0,,,2021,오피스텔,직거래,
2023,11590,동작구,10200,상도동,1,대지,0531,0000,힐스테이트 상도 센트럴파크,2023-03-06,124500,84.8,0.0,6.0,,,2012,아파트,중개거래,서울 동작구
2023,11590,동작구,10200,상도동,1,대지,0299,0147,휴캐슬(299-147),2023-03-06,32500,41.25,25.63,3.0,,,2015,연립다세대,중개거래,서울 동작구
2023,11500,강서구,10300,화곡동,1,대지,0056,0473,화성빌라(56-473),2023-03-06,17500,48.36,22.02,4.0,,,2002,연립다세대,중개거래,서울 강서구
2023,11410,서대문구,11800,홍은동,1,대지,0461,0000,홍은센트레빌,2023-03-06,70000,59.96,0.0,3.0,,,2009,아파트,중개거래,서울 서대문구
2023,11500,강서구,10300,화곡동,1,대지,0396,0003,혜성팰리스(396-3),2023-03-06,22000,53.14,29.87,5.0,,,2012,연립다세대,중개거래,서울 강서구
2023,11620,관악구,10200,신림동,1,대지,0470,0021,현아트빌,2023-03-06,25500,29.78,16.9,2.0,,,2016,연립다세대,중개거래,서울 관악구
2023,11215,광진구,10300,구의동,1,대지,0631,0001,현대프라임,2023-03-06,91500,59.82,0.0,24.0,,,1997,아파트,중개거래,서울 광진구
2023,11215,광진구,10300,구의동,1,대지,0631,0001,현대프라임,2023-03-06,93000,59.82,0.0,16.0,,,1997,아파트,중개거래,서울 광진구
2023,11260,중랑구,10400,묵동,1,대지,0385,0000,현대아이파크,2023-03-06,73000,84.98,0.0,4.0,,,2002,아파트,중개거래,서울 중랑구
2023,11650,서초구,10700,반포동,1,대지,0064,0005,현대동궁아파트,2023-03-06,130000,70.38,0.0,5.0,,,1991,아파트,중개거래,서울 서초구
2023,11410,서대문구,11100,홍제동,1,대지,0455,0000,현대그린,2023-03-06,60900,84.96,0.0,2.0,,,1996,아파트,중개거래,서울 서대문구
2023,11560,영등포구,13300,대림동,1,대지,0608,0001,현대3차,2023-03-06,110000,84.89,0.0,17.0,,,1997,아파트,중개거래,인천 남동구
2023,11545,금천구,10200,독산동,1,대지,1006,0114,해담은,2023-03-06,21500,38.71,24.2,2.0,,,2014,연립다세대,중개거래,서울 금천구
2023,11500,강서구,10300,화곡동,1,대지,1065,0002,한울에이치밸리움B동,2023-03-06,18100,20.92,0.0,8.0,,,2019,아파트,직거래,
2023,11320,도봉구,10800,도봉동,1,대지,0572,0006,한솔팰리스,2023-03-06,18000,46.42,25.88,5.0,,,2013,연립다세대,중개거래,서울 도봉구
2023,11530,구로구,10200,구로동,1,대지,0182,0006,한라빌리언스 오피스텔,2023-03-06,15000,25.99,35.04,7.0,,,2003,오피스텔,직거래,
2023,11305,강북구,10200,번동,1,대지,0417,0006,포르텔오피스텔,2023-03-06,10400,25.6,34.75,2.0,,,2004,오피스텔,중개거래,서울 강북구
2023,11230,동대문구,10100,신설동,1,대지,0100,0026,포레스트힐시티,2023-03-06,13000,15.88,0.0,20.0,,,2018,아파트,중개거래,서울 동대문구
2023,11590,동작구,10200,상도동,1,대지,0244,0035,퍼스트빌,2023-03-06,42000,51.84,29.86,2.0,,,2016,연립다세대,중개거래,서울 동작구
2023,11710,송파구,10100,잠실동,1,대지,0035,0000,트리지움,2023-03-06,236000,114.7,0.0,10.0,,,2007,아파트,중개거래,서울 송파구
2023,11500,강서구,10200,등촌동,1,대지,0632,0002,태영,2023-03-06,70000,84.98,0.0,10.0,,,1998,아파트,중개거래,서울 강서구
2023,11530,구로구,10700,개봉동,1,대지,0060,0019,태산하우징,2023-03-06,25000,37.84,21.22,1.0,,,2016,연립다세대,중개거래,서울 구로구
2023,11545,금천구,10300,시흥동,1,대지,0268,0046,탑스빌,2023-03-06,49800,79.84,0.0,13.0,,,2002,아파트,중개거래,서울 금천구
2023,11290,성북구,11400,삼선동4가,1,대지,0073,0000,코오롱,2023-03-06,62000,84.87,0.0,8.0,,,1999,아파트,직거래,
2023,11260,중랑구,10200,상봉동,1,대지,0207,0009,청솔하이빌,2023-03-06,30000,52.0,29.26,2.0,,,2008,연립다세대,중개거래,서울 중랑구
2023,11230,동대문구,10500,답십리동,1,대지,0497,0023,청계푸르지오시티,2023-03-06,14600,18.92,0.0,14.0,,,2015,아파트,중개거래,서울 동대문구
2023,11200,성동구,10200,하왕십리동,1,대지,0258,0000,청계벽산,2023-03-06,85000,84.94,0.0,19.0,,,1996,아파트,직거래,
2023,11200,성동구,12200,용답동,1,대지,0009,0025,청계리버빌3차,2023-03-06,55000,29.92,18.47,4.0,,,2022,연립다세대,직거래,
2023,11740,강동구,10900,천호동,1,대지,0528,0000,천호동삼성아파트,2023-03-06,91500,84.97,0.0,16.0,,,1997,아파트,중개거래,서울 강동구
2023,11260,중랑구,10400,묵동,1,대지,0237,0118,천우네오젠,2023-03-06,23000,29.14,18.23,5.0,,,2020,연립다세대,중개거래,서울 중랑구
2023,11260,중랑구,10400,묵동,1,대지,0141,0000,천우네오젠,2023-03-06,25400,28.22,24.19,5.0,,,2017,연립다세대,중개거래,서울 중랑구
2023,11320,도봉구,10700,창동,1,대지,0347,0000,창동주공3단지(해등마을),2023-03-06,61000,58.01,0.0,5.0,,,1990,아파트,중개거래,서울 도봉구
2023,11500,강서구,10100,염창동,1,대지,0065,0000,진영리버타운,2023-03-06,27900,33.08,42.97,6.0,,,2019,오피스텔,직거래,
2023,11170,용산구,12800,한강로3가,1,대지,0016,0085,지에스 한강에클라스,2023-03-06,30800,35.06,45.67,8.0,,,2006,오피스텔,중개거래,서울 용산구
2023,11500,강서구,10200,등촌동,1,대지,0695,0000,주공5,2023-03-06,63000,58.14,0.0,4.0,,,1995,아파트,중개거래,서울 강서구
2023,11500,강서구,10200,등촌동,1,대지,0695,0000,주공5,2023-03-06,62000,58.14,0.0,2.0,,,1995,아파트,중개거래,서울 강서구
2023,11305,강북구,10300,수유동,1,대지,0048,0001,제네스타워,2023-03-06,12600,29.25,43.24,6.0,,,2012,오피스텔,중개거래,서울 강북구
2023,11170,용산구,10200,용산동2가,1,대지,0001,1932,정일아트빌(1-1932),2023-03-06,44500,51.05,36.36,2.0,,,2007,연립다세대,중개거래,서울 용산구
2023,11290,성북구,13300,정릉동,1,대지,1035,0000,정릉2차e-편한세상,2023-03-06,55000,84.09,0.0,4.0,,,2009,아파트,중개거래,서울 성북구
2023,11440,마포구,12000,서교동,1,대지,0382,0005,정도우드빌,2023-03-06,50000,71.37,32.1,3.0,,,2002,연립다세대,중개거래,서울 마포구
2023,11290,성북구,13800,장위동,1,대지,0322,0022,장위지웰에스테이트,2023-03-06,49177,39.98,0.0,6.0,분양권,,0,아파트,중개거래,서울 도봉구
2023,11230,동대문구,10600,장안동,1,대지,0374,0001,장안현대벤처빌,2023-03-06,12600,32.24,41.6,4.0,,,2004,오피스텔,중개거래,서울 동대문구
2023,11590,동작구,10600,동작동,1,대지,0333,0000,이수힐스테이트,2023-03-06,162000,141.16,0.0,7.0,,,2013,아파트,중개거래,서울 동작구
2023,11500,강서구,10300,화곡동,1,대지,0352,0021,유진파크빌,2023-03-06,49200,52.78,31.13,4.0,,,2023,연립다세대,직거래,
2023,11500,강서구,10300,화곡동,1,대지,0352,0021,유진파크빌,2023-03-06,47050,52.41,30.91,3.0,,,2023,연립다세대,직거래,
2023,11500,강서구,10300,화곡동,1,대지,0352,0021,유진파크빌,2023-03-06,46300,52.41,30.91,2.0,,,2023,연립다세대,직거래,
2023,11500,강서구,10300,화곡동,1,대지,0352,0021,유진파크빌,2023-03-06,47650,51.9,30.61,4.0,,,2023,연립다세대,직거래,
2023,11500,강서구,10300,화곡동,1,대지,0352,0021,유진파크빌,2023-03-06,43750,50.48,29.77,2.0,,,2023,연립다세대,직거래,
2023,11500,강서구,10300,화곡동,1,대지,0352,0021,유진파크빌,2023-03-06,44200,50.48,29.77,3.0,,,2023,연립다세대,직거래,
2023,11500,강서구,10300,화곡동,1,대지,0352,0021,유진파크빌,2023-03-06,43500,49.4,29.13,2.0,,,2023,연립다세대,직거래,
2023,11500,강서구,10300,화곡동,1,대지,0352,0021,유진파크빌,2023-03-06,44200,49.4,29.13,3.0,,,2023,연립다세대,직거래,
2023,11500,강서구,10300,화곡동,1,대지,0352,0021,유진파크빌,2023-03-06,40250,43.44,25.62,5.0,,,2023,연립다세대,직거래,
2023,11500,강서구,10300,화곡동,1,대지,0352,0021,유진파크빌,2023-03-06,40150,43.32,25.55,5.0,,,2023,연립다세대,직거래,
2023,11410,서대문구,11900,북가좌동,1,대지,0074,0139,위산렉스빌,2023-03-06,28500,52.18,36.33,3.0,,,2015,연립다세대,중개거래,서울 서대문구
2023,11710,송파구,10900,장지동,1,대지,0901,0000,위례24단지(꿈에그린),2023-03-06,105000,59.96,0.0,10.0,,,2013,아파트,중개거래,서울 송파구
2023,11305,강북구,10300,수유동,1,대지,0530,0051,우광주택(530-51),2023-03-06,10000,25.9,25.0,1.0,,,1990,연립다세대,중개거래,서울 강북구
2023,11710,송파구,11100,방이동,1,대지,0089,0000,올림픽선수기자촌3단지,2023-03-06,183500,83.06,0.0,17.0,,,1988,아파트,중개거래,서울 송파구
2023,11260,중랑구,10300,중화동,1,대지,0330,0094,오렌지빌,2023-03-06,25000,28.07,17.52,6.0,,,2017,연립다세대,중개거래,서울 중랑구
2023,11680,강남구,10100,역삼동,1,대지,0754,0001,역삼푸르지오,2023-03-06,205000,84.91,0.0,15.0,,,2006,아파트,중개거래,서울 강남구
2023,11215,광진구,10700,화양동,1,대지,0094,0013,엘리시아1차,2023-03-06,29000,15.05,24.26,8.0,,,2021,오피스텔,직거래,
2023,11500,강서구,10300,화곡동,1,대지,1082,0025,엘리시아,2023-03-06,18200,28.71,17.46,4.0,,,2013,연립다세대,중개거래,서울 강서구
2023,11410,서대문구,11700,연희동,1,대지,0437,0043,에이치플러스,2023-03-06,57000,39.4,58.0,4.0,,,2017,연립다세대,중개거래,"서울 마포구, 서울 서대문구"
2023,11530,구로구,10800,오류동,1,대지,0246,0005,양지수목원,2023-03-06,38900,59.8,35.81,2.0,,,2023,연립다세대,직거래,
2023,11350,노원구,10600,중계동,1,대지,0588,0000,양지마을(대림)2,2023-03-06,55000,59.4,0.0,13.0,,,1999,아파트,중개거래,서울 노원구
2023,11440,마포구,10900,염리동,1,대지,0081,0014,앰버하우스14차,2023-03-06,49000,16.37,11.04,4.0,,,2021,연립다세대,중개거래,"서울 서대문구, 서울 용산구"
2023,11620,관악구,10200,신림동,1,대지,1612,0048,아데나팰리스,2023-03-06,31000,30.21,19.19,4.0,,,2016,연립다세대,중개거래,서울 관악구
2023,11260,중랑구,10200,상봉동,1,대지,0200,0064,써니하우스,2023-03-06,26500,29.97,23.26,4.0,,,2016,연립다세대,중개거래,서울 중랑구
2023,11470,양천구,10100,신정동,1,대지,1277,0000,신트리4,2023-03-06,59000,49.8,0.0,14.0,,,2000,아파트,중개거래,서울 양천구
2023,11440,마포구,10800,대흥동,1,대지,0806,0000,신촌그랑자이(1단지),2023-03-06,160000,84.98,0.0,7.0,,,2020,아파트,중개거래,서울 마포구
2023,11110,종로구,17500,숭인동,1,대지,0814,0015,신성주택,2023-03-06,9500,18.91,7.06,1.0,,,2003,연립다세대,중개거래,서울 종로구
2023,11500,강서구,10900,방화동,1,대지,0904,0000,신마곡벽산블루밍,2023-03-06,78800,72.93,0.0,15.0,,,2020,아파트,중개거래,서울 강서구
2023,11260,중랑구,10600,신내동,1,대지,0657,0000,신내9진흥,2023-03-06,37500,39.84,0.0,5.0,,,1996,아파트,중개거래,서울 중랑구
2023,11440,마포구,12000,서교동,1,대지,0470,0018,시티하임,2023-03-06,32500,26.19,19.08,3.0,,,2016,연립다세대,중개거래,서울 마포구
2023,11305,강북구,10300,수유동,1,대지,0252,0137,승한하이츠빌라,2023-03-06,12000,34.71,15.96,4.0,,,1994,연립다세대,중개거래,서울 강북구
2023,11305,강북구,10300,수유동,1,대지,0725,0011,쉐누빌,2023-03-06,25300,39.6,30.07,5.0,,,2016,연립다세대,중개거래,서울 강북구
2023,11305,강북구,10100,미아동,1,대지,1363,0000,수유지웰에스테이트,2023-03-06,9050,15.89,13.04,5.0,,,2015,연립다세대,중개거래,서울 강북구
2023,11380,은평구,10100,수색동,1,대지,0016,0002,수색,2023-03-06,49500,55.6,30.23,2.0,,,1968,연립다세대,중개거래,서울 은평구
2023,11350,노원구,10500,상계동,1,대지,1269,0000,수락파크빌,2023-03-06,96000,114.82,0.0,4.0,,,2001,아파트,중개거래,서울 노원구
2023,11530,구로구,11000,온수동,1,대지,0045,0032,성원빌라,2023-03-06,68500,81.96,84.99,1.0,,,1985,연립다세대,중개거래,서울 구로구
2023,11680,강남구,10300,개포동,1,대지,0012,0000,성원대치2단지아파트,2023-03-06,95000,33.18,0.0,12.0,,,1992,아파트,중개거래,서울 강남구
2023,11500,강서구,10100,염창동,1,대지,0295,0000,성원,2023-03-06,60500,59.91,0.0,2.0,,,2001,아파트,중개거래,서울 강서구
2023,11260,중랑구,10600,신내동,1,대지,0455,0004,성우스타팰리스(455-4),2023-03-06,35900,59.76,38.05,5.0,,,2016,연립다세대,중개거래,서울 중랑구
2023,11380,은평구,10500,구산동,1,대지,0019,0010,성우쉐르빌(19-10),2023-03-06,29500,67.68,37.25,4.0,,,2004,연립다세대,중개거래,서울 은평구
2023,11215,광진구,10300,구의동,1,대지,0057,0120,선경쉐르빌나동,2023-03-06,28500,57.36,24.44,4.0,,,2002,연립다세대,중개거래,서울 광진구
2023,11650,서초구,10100,방배동,1,대지,0483,0001,서희융창,2023-03-06,156000,101.83,0.0,4.0,,,2003,아파트,중개거래,서울 서초구
2023,11650,서초구,10900,내곡동,1,대지,0001,0000,서초더샵포레,2023-03-06,159000,114.71,0.0,6.0,,,2014,아파트,중개거래,서울 서초구
2023,11200,성동구,10700,행당동,1,대지,0349,0000,서울숲 한신 더 휴,2023-03-06,110000,84.95,0.0,8.0,,,2003,아파트,중개거래,서울 성동구
2023,11620,관악구,10100,봉천동,1,대지,1568,0001,서울대입구 한양아이클래스,2023-03-06,18000,20.74,33.46,7.0,,,null,오피스텔,중개거래,서울 관악구
2023,11380,은평구,10700,응암동,1,대지,0116,0017,서강스카이빌2,2023-03-06,80000,156.39,0.0,13.0,,,2003,아파트,중개거래,서울 은평구
2023,11440,마포구,12500,성산동,1,대지,0591,0005,상암 스위트포레,2023-03-06,14000,18.55,26.93,11.0,,,2016,오피스텔,중개거래,서울 마포구
2023,11740,강동구,10500,길동,1,대지,0053,0000,삼익파크맨션,2023-03-06,65800,59.65,0.0,6.0,,,1982,아파트,중개거래,서울 강동구
2023,11350,노원구,10300,공릉동,1,대지,0737,0000,삼익아파트,2023-03-06,58000,84.6,0.0,12.0,,,1995,아파트,중개거래,서울 노원구
2023,11320,도봉구,10500,쌍문동,1,대지,0056,0000,삼익세라믹,2023-03-06,34000,42.93,0.0,4.0,,,1988,아파트,중개거래,서울 도봉구
2023,11260,중랑구,10100,면목동,1,대지,1545,0000,사가정센트럴아이파크,2023-03-06,100000,84.96,0.0,10.0,,,2020,아파트,중개거래,서울 중랑구
2023,11680,강남구,10400,청담동,1,대지,0129,0007,빌폴라리스,2023-03-06,485000,166.01,0.0,2.0,,,2009,아파트,중개거래,서울 강남구
2023,11320,도봉구,10600,방학동,1,대지,0275,0000,벽산아파트1,2023-03-06,41000,59.78,0.0,14.0,,,1991,아파트,중개거래,서울 도봉구
2023,11305,강북구,10100,미아동,1,대지,1354,0000,벽산라이브파크,2023-03-06,66000,114.68,0.0,6.0,,,2004,아파트,중개거래,서울 강북구
